cell_id	cluster	MajorAxisLength	total_DNA_median	total_rRNA	total_mRNA
16750	16	9.752859304	637	228	5
16751	6	14.57099966	612	1186	26
16752	7	18.34260391	839	1315	62
16753	5	13.71282436	891	984	39
16754	2	11.94090675	673	1045	27
16755	4	13.2861699	746	784	17
16756	1	9.653030772	714	777	25
16757	5	11.56228704	779	1233	47
16758	3	12.61366183	484	896	39
16759	4	15.09305035	567	479	9
16760	1	12.14602906	603	793	28
16761	7	22.70714799	810	1395	78
16762	2	13.03418873	585	2253	40
16763	19	15.88884735	529	538	13
16764	2	9.602462207	851	1024	21
16765	13	9.139082927	663	805	10
16766	1	16.25104818	705	635	39
16767	2	18.7704361	908	910	45
16768	0	29.39463176	724	1160	239
16769	17	16.12520516	553	1130	44
16770	2	12.21432438	868	973	74
16771	4	13.03085341	536	495	12
16772	0	21.15558837	670	1247	106
16773	4	10.9765762	608	419	13
16774	5	12.40426641	780	1114	61
16775	0	18.16203541	875	773	75
16776	0	15.68031466	824	1065	93
16777	3	10.76981546	534	423	4
16778	0	16.65249397	816	1177	91
16779	6	14.6491271	702	648	11
16780	5	11.24131326	843	816	31
16781	1	12.85810753	764	1011	59
16782	4	9.528823131	588	662	7
16783	5	15.78889611	739	1372	94
16784	13	10.4277815	545	1255	12
16785	2	12.74741096	748	1104	37
16786	2	12.26982963	881	1082	26
16787	4	9.789125511	779	943	9
16788	1	19.31979778	713	1019	80
16789	8	15.25813116	604	736	12
16790	4	17.36303484	481	851	20
16791	8	8.399573438	714	924	4
16792	8	11.18691468	578	2143	5
16793	10	11.94409143	591	861	10
16794	2	11.25494568	930	1146	22
16795	6	9.035876207	684	931	25
16796	1	18.34683395	750	1537	193
16797	8	9.33966967	582	264	4
16798	2	10.9714131	749	617	19
16799	5	23.97190146	887	1780	163
16800	0	16.01973529	897	1507	67
16801	14	9.336116887	702	254	9
16802	9	10.00053844	781	407	4
16803	13	12.84692823	699	900	23
16804	2	11.25749628	883	1077	46
16805	1	19.14264453	710	1327	115
16806	10	9.606139113	796	924	12
16807	0	15.04341854	718	1166	75
16808	9	11.35653158	568	812	9
16809	2	10.89195978	835	991	20
16810	4	11.12980705	607	931	17
16811	12	9.795883528	624	1871	25
16812	3	13.94870841	587	939	21
16813	17	10.58875829	839	208	77
16814	3	15.580366	782	1083	59
16815	0	17.15678356	749	1195	129
16816	7	11.57124292	774	1179	29
16817	4	8.355609896	704	913	20
16818	0	17.51632761	708	1421	52
16819	2	12.30202416	517	1541	25
16820	19	11.51344762	561	845	19
16821	4	9.083862385	704	994	4
16822	0	13.88423753	867	1202	48
16823	4	7.059150319	702	997	8
16824	17	17.92200885	657	1167	76
16825	8	13.96035607	471	609	6
16826	6	13.53958809	841	688	25
16827	7	12.26221881	665	1264	35
16828	2	18.42015103	488	2177	67
16829	1	11.20890452	586	1202	20
16830	2	13.78513633	670	2080	44
16831	9	8.848243711	676	1033	3
16832	6	11.79438144	662	731	27
16833	12	10.31786879	546	995	35
16834	14	10.06535592	629	1198	11
16835	5	27.2806746	927	1241	138
16836	3	9.863213887	606	1904	40
16837	3	9.846960195	816	973	101
16838	10	18.13473998	736	966	44
16839	1	18.20594471	744	1032	122
16840	6	9.642139978	648	703	13
16841	6	12.03302114	703	984	15
16842	16	12.0619163	608	317	8
16843	0	17.38191704	802	987	57
16844	4	11.12836178	762	744	3
16845	8	8.798478498	687	687	12
16846	3	9.224069723	737	1670	35
16847	4	7.781464858	710	1202	5
16848	10	13.02022324	665	1197	10
16849	6	9.076607083	712	895	11
16850	2	12.33518799	939	1549	40
16851	5	15.67874101	795	1340	70
16852	8	9.893281598	680	581	13
16853	5	13.7470218	871	1110	43
16854	5	13.74655696	932	1533	75
16855	3	18.86905387	495	1396	38
16856	9	13.45208839	770	1301	34
16857	2	10.39119677	811	949	24
16858	8	8.196849031	790	799	14
16859	4	11.53229576	858	1687	10
16860	1	14.12009394	813	624	128
16861	0	19.1530568	894	959	57
16862	12	11.25523862	583	2034	33
16863	9	11.82626445	721	921	27
16864	5	19.28329864	695	1527	60
16865	15	10.5865802	828	1489	164
16866	5	16.81722912	841	1140	42
16867	14	17.18650578	670	898	34
16868	15	27.08589976	858	1549	131
16869	2	15.72768489	654	1605	31
16870	15	16.38174087	840	1511	48
16871	4	12.58502166	570	694	4
16872	12	18.19999639	620	1656	53
16873	15	21.2226906	795	969	86
16874	0	22.03646949	785	1401	101
16875	6	11.77188641	814	772	20
16876	4	11.41232779	601	245	7
16877	1	10.50952064	810	1199	16
16878	0	12.54039464	784	1125	30
16879	6	10.81967491	814	721	15
16880	0	15.31916352	753	1309	51
16881	12	9.353215165	626	1866	121
16882	17	9.296208274	644	1100	25
16883	2	11.83893423	789	990	14
16884	12	13.75625496	846	1137	45
16885	6	10.05462872	567	911	21
16886	1	13.03913097	486	1071	53
16887	1	14.21587379	750	841	72
16888	5	20.11936686	860	1008	45
16889	0	18.04832418	872	1226	74
16890	12	12.12544141	774	1396	51
16891	6	10.08439185	693	638	34
16892	1	14.01951217	676	647	36
16893	6	10.39633407	604	668	13
16894	6	11.59668558	789	1432	16
16895	10	13.47036498	489	483	9
16896	6	9.243729098	648	1444	20
16897	3	10.92535705	688	1061	107
16898	0	11.42725619	819	1049	31
16899	6	11.75548569	726	1140	13
16900	11	9.00964949	827	766	13
16901	1	12.6931474	836	889	144
16902	16	11.39598008	610	1496	32
16903	1	10.00215097	766	1170	40
16904	10	13.14177027	714	853	9
16905	2	10.22388435	737	615	20
16906	1	10.66158365	577	1160	54
16907	2	16.08649212	669	2994	44
16908	0	19.98693023	856	1189	138
16909	14	11.63330824	534	658	18
16910	12	13.42643934	622	2130	21
16911	3	23.30113627	551	1189	86
16912	2	11.5999084	501	1879	31
16913	12	10.12305243	654	665	14
16914	11	10.352562	551	443	9
16915	4	9.212005446	602	767	10
16916	2	11.80809846	620	673	6
16917	1	12.11650295	610	986	26
16918	1	15.5423383	728	918	58
16919	2	8.314689976	479	663	20
16920	1	17.12170209	920	1027	78
16921	7	21.77681861	769	1632	127
16922	2	11.35641842	565	2640	45
16923	0	22.84593318	856	1029	92
16924	13	10.94823238	770	1389	22
16925	2	11.05159401	709	1627	20
16926	9	10.74389551	607	892	23
16927	6	10.96815285	606	670	8
16928	9	17.03493813	595	896	18
16929	4	10.4227575	665	403	7
16930	1	11.55227964	673	1027	40
16931	17	13.58910452	807	1544	83
16932	9	10.5686871	689	407	17
16933	12	19.0021351	525	1931	53
16934	8	9.733350259	581	326	4
16935	5	17.32960437	851	1162	39
16936	1	15.21559934	756	803	47
16937	8	9.909602617	822	1190	31
16938	15	20.09823932	868	1657	419
16939	11	14.53380146	626	662	7
16940	2	10.5347841	848	1196	18
16941	8	10.14053904	614	913	10
16942	12	15.99367337	582	1851	154
16943	2	18.53436705	646	934	24
16944	13	11.44745216	517	861	13
16945	7	30.21644726	814	1085	158
16946	9	11.94077478	592	605	6
16947	6	16.36943436	589	877	13
16948	16	9.439199726	565	315	10
16949	6	14.85026615	528	675	15
16950	10	15.32741035	508	656	7
16951	8	13.92285368	658	441	9
16952	3	10.24059557	667	436	14
16953	14	12.95360464	964	1060	35
16954	1	15.12224026	795	930	86
16955	0	17.71410977	783	1199	91
16956	1	11.65927603	951	1226	24
16957	1	15.86810793	778	1191	116
16958	7	21.504954	930	1043	324
16959	2	13.24587608	720	971	27
16960	13	12.54143637	774	1052	15
16961	0	15.36773524	798	1142	42
16962	8	9.514424433	558	1905	11
16963	8	6.987761002	812	910	6
16964	0	22.68321798	852	1307	100
16965	1	9.044447166	607	919	15
16966	13	10.84421162	584	916	16
16967	13	9.439199726	665	700	10
16968	3	15.23587735	860	1040	60
16969	6	10.33653033	569	1166	16
16970	3	13.51806752	743	1326	60
16971	1	21.16631305	853	906	53
16972	4	10.81529395	680	1297	16
16973	2	13.19425626	683	939	23
16974	5	20.92247817	873	1118	66
16975	2	11.90753528	748	1993	27
16976	3	8.717797887	624	346	7
16977	2	11.71356397	858	979	17
16978	1	10.94892572	706	1290	50
16979	5	16.2131467	821	1603	53
16980	4	8.31364428	701	751	12
16981	3	9.824836378	598	354	30
16982	3	11.32280609	632	379	62
16983	9	11.32223403	642	1029	10
16984	1	12.4022137	748	774	24
16985	11	9.959836528	509	1151	19
16986	0	14.07145855	885	1394	50
16987	1	11.78779471	806	1420	63
16988	4	10.87892834	707	1033	5
16989	1	12.04615316	830	1000	27
16990	2	8.591154134	852	1219	21
16991	3	17.76172147	632	1291	31
16992	7	16.7688519	758	1029	61
16993	15	14.49072327	841	1883	77
16994	15	14.78090559	787	892	237
16995	5	15.64292654	832	1472	94
16996	0	16.65011823	928	1116	125
16997	2	13.8933329	789	944	34
16998	5	11.8126114	797	1024	50
16999	17	10.93147258	721	949	51
17000	0	14.40917667	867	1420	60
17001	6	19.73389618	775	1223	128
17002	3	8.530058896	569	1282	20
17003	7	14.64711674	861	1186	51
17004	2	10.10661347	573	2045	33
17005	0	19.22523223	649	729	70
17006	10	12.16489187	694	1093	15
17007	2	8.327879931	774	1212	12
17008	2	10.88661124	686	1464	25
17009	2	12.93324473	474	1120	17
17010	1	9.898664143	846	1820	64
17011	9	13.94656496	627	1375	16
17012	2	13.17699619	856	1368	23
17013	12	9.06579206	628	1704	17
17014	1	11.62480184	641	1307	48
17015	9	10.12710177	642	1049	22
17016	5	11.67948371	863	1098	31
17017	0	16.85489349	894	1135	82
17018	8	9.43948707	556	708	14
17019	2	10.14951264	590	1693	17
17020	1	11.23224053	829	757	38
17021	0	14.11508153	879	1402	72
17022	0	9.889798523	834	1314	53
17023	4	12.0422515	456	749	10
17024	17	10.06950664	609	940	10
17025	2	11.21105442	944	1203	18
17026	1	12.10221931	483	655	9
17027	7	12.40330649	900	1003	95
17028	19	11.111225	870	874	26
17029	9	12.50831538	640	676	20
17030	8	9.141255165	591	534	18
17031	2	8.97761801	624	1303	22
17032	0	20.6695552	933	1358	74
17033	7	23.93121731	830	1271	151
17034	5	18.70480579	921	1720	81
17035	8	8.873035947	617	907	8
17036	4	10.04539828	559	913	7
17037	4	10.74525914	671	1037	5
17038	5	16.05145194	976	1750	53
17039	3	8.245506968	745	1049	36
17040	2	10.05254764	821	1240	27
17041	1	13.68485847	655	725	199
17042	3	11.53301348	505	507	14
17043	7	12.85770824	836	852	104
17044	7	17.00257166	773	1185	185
17045	4	7.952493039	641	1061	6
17046	16	11.1215012	624	687	14
17047	15	17.27885007	743	1321	47
17048	0	19.66537737	635	755	59
17049	15	22.01520803	641	1128	51
17050	0	14.60677359	717	836	67
17051	15	10.61621336	625	1759	27
17052	3	9.789067089	657	1113	34
17053	0	22.07369444	803	1384	193
17054	4	10.61863814	465	478	8
17055	11	8.717797887	896	514	14
17056	6	14.23173186	626	1157	26
17057	2	15.17682184	869	1221	33
17058	4	8.966191609	676	973	10
17059	8	12.52097229	597	700	4
17060	4	10.87106611	800	1261	9
17061	8	8.093097747	650	892	8
17062	2	19.80854845	840	1313	33
17063	11	11.73673011	420	740	9
17064	12	18.20785949	745	1359	52
17065	5	16.38415857	832	1277	75
17066	8	11.21702571	591	211	10
17067	2	12.48395226	442	1254	21
17068	13	9.723124738	641	796	10
17069	7	20.29829896	868	1207	55
17070	13	9.289717465	581	1396	9
17071	4	12.2508512	779	880	19
17072	5	16.51462067	866	1336	54
17073	7	16.30234979	796	982	195
17074	6	9.318280748	709	652	9
17075	0	15.66427745	702	925	54
17076	4	11.15156852	540	625	11
17077	11	10.10957426	511	266	9
17078	11	9.706233504	661	1959	20
17079	5	13.17006363	897	1438	98
17080	0	24.88533377	888	1385	118
17081	1	15.6392977	702	1289	180
17082	12	24.8063568	712	1329	120
17083	4	9.146671695	686	1535	6
17084	18	9.88024236	658	1338	18
17085	5	12.202368	868	1128	44
17086	2	13.03950787	552	965	27
17087	6	17.50502331	598	1943	27
17088	5	21.65970063	870	1183	97
17089	3	14.93171054	645	382	23
17090	5	19.26466215	843	898	61
17091	6	7.43521633	716	1266	16
17092	7	18.10590256	705	934	51
17093	6	15.34440666	678	905	29
17094	15	12.74666691	739	1022	29
17095	14	8.299270904	763	1144	34
17096	7	11.31627582	643	755	118
17097	3	12.95525552	680	1024	35
17098	3	15.95119288	752	1115	51
17099	13	9.243729098	611	618	19
17100	14	8.406346809	698	1102	24
17101	1	10.12110575	791	895	33
17102	19	16.74747258	904	1003	68
17103	0	12.7913791	916	1175	55
17104	1	10.90090674	671	1468	32
17105	17	10.00306047	644	1176	32
17106	2	13.93443577	598	1930	30
17107	5	17.55556738	716	1085	65
17108	10	9.059286976	667	729	19
17109	19	10.04082537	838	1053	11
17110	0	14.31929353	697	1354	59
17111	2	16.225454	740	1653	35
17112	1	12.34009885	612	705	37
17113	3	21.01218904	580	1294	59
17114	15	13.80648967	867	1137	176
17115	4	11.46925404	478	899	16
17116	3	16.14319222	571	1457	23
17117	0	15.37618216	724	1001	46
17118	9	13.65592724	515	393	9
17119	10	9.392043634	617	562	15
17120	0	20.54791175	808	1260	78
17121	11	8.832310276	732	1198	17
17122	0	20.05789284	822	1153	112
17123	4	9.884016653	683	776	8
17124	9	10.46207638	788	452	10
17125	11	10.14575185	614	395	7
17126	6	10.99324644	768	1074	18
17127	2	18.72706696	589	2169	51
17128	13	12.09960171	472	1375	21
17129	8	8.679737151	666	840	8
17130	0	14.20377235	850	1201	38
17131	1	9.714622708	783	1177	26
17132	6	10.60917811	513	585	23
17133	6	11.98274936	599	644	18
17134	1	12.08007465	793	854	51
17135	0	17.47158887	726	1189	63
17136	1	13.7968809	780	756	145
17137	8	11.80825911	670	781	8
17138	2	14.026985	844	1070	51
17139	1	11.63930237	713	756	24
17140	3	9.449035405	688	1340	29
17141	0	13.24019892	858	1541	52
17142	2	10.63120267	613	2617	54
17143	3	8.66526521	584	1009	18
17144	5	13.40086216	602	846	39
17145	3	15.70480316	649	1475	31
17146	9	13.47678837	719	1665	16
17147	0	12.74527181	478	1517	22
17148	2	14.20302401	669	803	31
17149	17	9.986950718	594	1329	23
17150	7	22.64791595	645	733	71
17151	6	11.85619772	522	540	13
17152	15	15.11608414	767	1588	396
17153	0	17.90920195	834	823	77
17154	6	10.40213006	729	1006	17
17155	9	10.66975995	516	647	5
17156	2	20.16200227	480	1821	46
17157	0	19.08842992	827	1016	54
17158	6	11.03713095	636	251	14
17159	16	10.13598175	724	850	14
17160	8	7.832140797	660	2082	15
17161	7	18.00385306	764	1373	79
17162	15	11.451723	878	1362	36
17163	0	12.59656933	899	1267	40
17164	3	15.57913507	592	964	53
17165	13	9.431075909	626	1146	17
17166	0	19.53200622	853	1127	109
17167	6	10.27184821	666	1321	31
17168	10	10.56093895	688	815	35
17169	0	17.07056453	908	768	52
17170	0	26.75791881	621	834	112
17171	2	14.58792276	680	1040	40
17172	11	14.81617376	885	942	317
17173	4	13.72517161	463	254	5
17174	0	19.22564596	900	1303	112
17175	9	12.44723652	662	1350	16
17176	1	13.55894755	771	1088	85
17177	4	8.379520623	703	390	4
17178	4	15.13877709	516	522	13
17179	16	9.380114631	651	331	7
17180	15	24.54430937	770	839	409
17181	6	12.25820856	728	1440	32
17182	8	13.29729484	493	609	6
17183	0	15.73989599	707	1143	36
17184	4	10.52259836	575	724	11
17185	10	13.46117555	654	781	29
17186	0	15.73233777	783	1206	79
17187	5	21.77667736	767	1717	152
17188	7	22.78528493	893	937	98
17189	3	10.58179019	477	1135	54
17190	8	9.809443428	705	779	8
17191	5	18.89581504	821	1286	75
17192	7	21.10081154	682	1500	97
17193	0	19.76403305	753	1168	85
17194	17	11.85058184	578	965	10
17195	1	13.57115717	860	768	55
17196	6	11.13894694	609	476	6
17197	1	20.75847404	780	1097	95
17198	4	11.20808354	688	567	3
17199	16	10.84421162	554	752	10
17200	1	9.329801625	609	331	10
17201	4	12.26165807	546	802	3
17202	2	13.06494564	919	1355	39
17203	0	16.80336289	924	954	74
17204	2	14.07297618	823	1077	22
17205	7	25.66164911	796	1195	213
17206	0	12.36703384	853	1059	85
17207	0	26.14411726	783	1044	123
17208	0	14.30109862	875	1301	70
17209	7	20.77852233	685	1835	77
17210	7	16.80444	783	1408	104
17211	0	22.05812892	731	981	70
17212	1	14.00944933	703	995	164
17213	14	12.46719882	591	1157	44
17214	2	11.88115444	832	871	15
17215	0	18.22128165	808	1114	106
17216	2	12.1396759	735	1144	29
17217	10	9.484152249	667	1230	6
17218	2	9.608903706	703	1176	28
17219	0	25.71445917	852	1143	143
17220	4	10.11625263	721	779	9
17221	14	8.883598625	588	1137	7
17222	2	11.43704489	740	1144	45
17223	7	18.27215676	862	1155	56
17224	9	10.03773975	538	627	9
17225	9	9.82642029	676	1459	5
17226	1	9.976655073	821	837	19
17227	0	16.26644778	728	1678	60
17228	0	11.58515125	873	1143	44
17229	4	11.22721676	575	672	13
17230	12	14.9499998	438	1411	9
17231	9	9.971731903	557	1398	7
17232	3	22.14750263	608	1077	49
17233	7	20.75765863	813	938	77
17234	13	11.33672719	538	721	19
17235	2	15.63687296	513	915	22
17236	1	11.93540906	775	927	47
17237	12	13.75770337	825	838	104
17238	7	24.43771043	761	1160	90
17239	5	18.83512539	826	1072	99
17240	4	8.158682974	679	917	10
17241	4	10.92212057	709	239	11
17242	0	15.40228381	873	1058	94
17243	4	10.98093185	596	319	9
17244	2	13.15771133	685	822	23
17245	3	8.654481711	673	837	11
17246	1	14.49932986	785	1011	74
17247	15	18.67352774	892	1316	92
17248	4	9.560931644	465	730	6
17249	2	9.736203099	554	1371	16
17250	15	18.15326581	846	1866	81
17251	4	8.198698482	654	814	8
17252	15	10.857077	485	1459	99
17253	0	19.54414853	849	1276	117
17254	5	14.49149956	868	1111	49
17255	0	17.59073456	843	1235	56
17256	1	15.13019147	735	712	31
17257	4	11.46306794	695	1099	9
17258	14	10.31975944	453	640	24
17259	4	12.3316269	595	816	7
17260	10	11.06126822	616	642	11
17261	1	10.88327261	811	872	50
17262	2	10.9230654	753	1036	17
17263	10	9.662157107	596	1024	7
17264	1	13.94688829	758	829	39
17265	14	11.69157263	462	1369	18
17266	17	10.25056452	560	642	6
17267	16	11.64573453	768	875	11
17268	8	12.94522161	675	2731	17
17269	1	25.24588274	565	949	354
17270	9	10.71479706	597	361	9
17271	7	18.96052199	815	1513	60
17272	0	12.22480316	804	1159	38
17273	1	14.16296455	712	763	57
17274	0	20.25087068	787	1465	83
17275	7	12.73807025	817	1058	21
17276	2	17.60163367	913	1102	75
17277	7	19.63308071	812	1028	45
17278	6	9.052989489	641	1479	9
17279	5	10.74389551	830	1144	49
17280	1	23.11503382	710	806	46
17281	3	19.19861765	623	964	30
17282	12	10.68941644	727	2667	40
17283	10	9.451671062	716	997	10
17284	4	10.44455739	502	869	8
17285	2	11.38040677	535	1279	16
17286	5	17.51138875	767	1090	44
17287	4	15.08711092	568	929	16
17288	6	10.64257214	548	323	11
17289	0	15.94682355	739	776	35
17290	8	8.255716973	636	1589	14
17291	12	16.33308823	618	1780	51
17292	12	10.25729397	684	2396	30
17293	5	11.93588469	781	1038	59
17294	13	10.89759844	668	1079	4
17295	8	14.63578914	448	623	19
17296	1	10.95907478	648	945	58
17297	10	14.08442699	474	642	10
17298	7	12.61607739	861	1184	44
17299	9	9.462056087	710	683	3
17300	19	9.37726142	535	678	8
17301	1	16.85997623	648	1356	87
17302	0	10.62145668	811	1352	46
17303	3	12.09820398	674	828	76
17304	2	14.49337883	630	572	19
17305	5	21.44164532	904	796	44
17306	0	13.52549374	882	1274	44
17307	2	15.29518661	812	756	16
17308	16	10.01894102	613	1502	13
17309	1	19.08829396	768	977	73
17310	2	10.80477531	628	860	19
17311	0	28.03832721	630	808	128
17312	0	16.54126661	809	1041	116
17313	3	13.34014112	592	1092	20
17314	9	12.15724461	657	921	33
17315	4	10.45014909	628	983	6
17316	6	11.05644663	478	1364	36
17317	10	13.4485223	459	1541	24
17318	4	9.148261999	569	928	8
17319	15	26.24075818	802	1110	765
17320	3	12.35131388	692	726	25
17321	4	14.53785206	454	1184	18
17322	6	9.456138565	611	255	8
17323	7	18.75353008	759	1104	72
17324	12	19.63914434	490	1289	72
17325	4	11.26032865	630	1755	5
17326	12	9.826716334	687	1986	31
17327	6	10.12305243	581	1020	13
17328	2	13.06592206	742	1005	29
17329	2	11.99257803	711	1193	33
17330	7	11.76367679	782	1143	44
17331	4	15.39754222	535	252	9
17332	8	11.71883882	715	861	13
17333	3	15.77959983	566	1450	29
17334	7	14.40783117	780	1693	73
17335	0	17.02730285	632	830	48
17336	0	22.46984571	686	1111	72
17337	8	9.445312613	614	644	11
17338	1	15.19518731	709	788	44
17339	1	12.10939165	807	807	18
17340	1	11.00271006	800	792	25
17341	0	13.76323462	827	1262	37
17342	1	14.67653559	714	905	33
17343	0	17.57749252	771	835	67
17344	0	16.97427665	823	1446	91
17345	0	18.7108691	710	884	138
17346	8	11.21849029	495	1407	9
17347	6	14.18995562	757	1213	49
17348	9	15.14989444	658	921	27
17349	7	16.96048976	766	1464	54
17350	1	12.56000628	601	954	35
17351	4	13.47070003	478	460	13
17352	17	11.57416071	669	1112	20
17353	0	15.62539749	860	1410	98
17354	5	16.80917132	835	1256	94
17355	11	21.46331839	513	1471	36
17356	16	10.77873485	733	1207	12
17357	3	19.54290321	749	731	49
17358	12	10.97061499	641	2320	36
17359	0	15.39500124	549	767	35
17360	0	23.46543407	748	1256	156
17361	0	11.04681674	617	986	36
17362	2	12.7399009	771	1016	31
17363	9	13.73456146	687	1249	4
17364	9	9.674709298	667	854	7
17365	9	9.636538847	625	510	8
17366	2	19.33170043	517	1093	27
17367	0	14.20900845	694	1448	72
17368	0	16.00278723	792	892	76
17369	3	9.67119015	624	954	13
17370	2	10.651446	625	650	12
17371	3	20.03957604	741	1342	39
17372	3	18.37140881	682	1608	55
17373	15	20.87786099	631	1366	67
17374	10	14.21865922	470	548	22
17375	5	14.29067873	920	1515	42
17376	3	14.16868942	644	1710	77
17377	9	9.583760011	512	1480	16
17378	3	9.292177874	648	340	24
17379	8	9.528489322	668	609	15
17380	8	9.168106108	725	632	7
17381	0	17.06556975	809	1148	39
17382	4	10.95371542	749	2145	8
17383	8	11.55816445	531	730	8
17384	0	20.64997321	561	746	43
17385	12	17.75659204	532	2533	85
17386	0	14.45452754	913	982	51
17387	7	14.8206492	876	929	78
17388	3	8.964288067	588	650	5
17389	12	8.964288067	614	1314	8
17390	4	11.27058009	479	601	11
17391	13	11.04764271	728	927	20
17392	0	15.31221976	854	999	24
17393	1	21.36150352	739	1600	83
17394	12	18.37374039	577	2543	38
17395	2	12.14822542	801	1480	36
17396	13	14.15951937	558	1192	25
17397	17	9.164678506	740	1254	17
17398	5	16.60944381	761	1228	53
17399	6	14.72023038	661	343	11
17400	0	10.61151391	592	1671	21
17401	13	9.66311505	557	1043	10
17402	10	9.583867271	554	766	25
17403	0	16.46895119	759	1454	98
17404	7	31.36871688	725	1158	228
17405	1	20.93483823	763	1337	73
17406	8	11.5625933	468	653	29
17407	6	11.62069837	704	1095	25
17408	2	12.86157085	715	748	16
17409	1	17.47725533	779	953	75
17410	12	11.01515778	601	925	137
17411	9	10.61394424	455	2177	11
17412	0	22.4219522	581	1004	110
17413	10	10.37396528	587	1083	13
17414	0	15.12224026	871	979	121
17415	0	15.20727086	919	964	65
17416	12	11.86915177	563	1948	26
17417	0	23.01461361	726	1187	157
17418	7	26.73732137	772	1226	64
17419	2	15.6070421	831	1014	20
17420	8	9.300684393	657	695	12
17421	4	10.0893331	528	258	6
17422	9	10.39784281	769	740	25
17423	18	10.18493035	551	1115	28
17424	15	11.31196017	832	1421	41
17425	0	11.24489453	830	1392	60
17426	1	11.22273328	709	1443	69
17427	2	10.53725106	849	1315	12
17428	8	10.46551355	626	624	11
17429	3	10.14093456	605	1206	22
17430	0	21.12377487	833	885	91
17431	15	12.1383318	795	1257	48
17432	4	17.33182888	593	674	11
17433	9	10.53144891	892	956	10
17434	3	9.67795389	664	1785	67
17435	1	15.58342176	616	1449	49
17436	4	10.50266463	576	795	15
17437	0	18.87197089	768	1673	98
17438	0	16.6188984	853	1628	41
17439	0	19.77564394	734	1293	48
17440	13	13.36062829	595	835	38
17441	1	12.16189509	763	739	29
17442	9	8.812685195	647	1130	10
17443	4	13.34106988	558	877	5
17444	9	10.43751008	628	539	14
17445	0	30.58618047	790	1021	197
17446	9	10.37300209	722	776	25
17447	5	15.90392307	725	1199	71
17448	1	10.43781658	739	829	54
17449	13	9.618803067	615	522	13
17450	4	10.11954839	581	1477	10
17451	13	9.635289434	722	1645	37
17452	6	10.81644266	693	408	15
17453	3	10.16772288	697	1075	15
17454	6	9.62695265	674	1062	26
17455	0	16.00737333	820	1106	89
17456	10	10.67479866	562	651	12
17457	17	13.19078406	495	694	8
17458	9	11.74341988	715	784	14
17459	18	9.722589226	782	917	26
17460	16	9.695095958	675	260	5
17461	5	12.67763981	932	1576	56
17462	6	12.90164282	656	951	13
17463	0	15.63238847	657	1024	210
17464	4	12.43504748	433	758	8
17465	2	24.07772011	559	1146	51
17466	6	11.10089685	667	1100	12
17467	2	9.899161899	583	1109	33
17468	11	9.035876207	588	2002	14
17469	13	15.60811009	637	1349	37
17470	3	11.90077192	764	1064	26
17471	6	14.94068724	754	805	15
17472	4	8.274713826	660	348	7
17473	2	12.92256672	518	2529	34
17474	6	10.41509231	669	1670	45
17475	2	11.02300656	738	1715	24
17476	3	12.74731153	606	1073	19
17477	3	14.42291957	480	613	22
17478	5	26.26970335	837	1184	97
17479	0	13.19558685	718	1654	49
17480	11	8.778227329	602	577	6
17481	10	11.18034127	671	1110	23
17482	0	12.72712831	776	2349	98
17483	4	9.518809096	617	1155	11
17484	3	10.17073185	632	718	88
17485	0	12.1904048	846	955	96
17486	2	9.059286976	725	2080	45
17487	5	19.05127124	745	1868	139
17488	8	10.29656217	779	1025	12
17489	19	9.844982526	571	2091	23
17490	3	9.954254744	578	1168	51
17491	6	9.724928462	543	990	51
17492	0	13.80296695	812	1001	50
17493	7	24.39859129	804	1687	129
17494	1	17.38912009	788	1031	119
17495	12	12.47406013	545	1610	27
17496	8	9.150784023	583	679	9
17497	6	12.39006118	632	780	14
17498	15	14.49586513	709	892	295
17499	11	9.105128095	612	645	11
17500	3	13.40906526	600	1366	35
17501	0	12.7378789	904	883	31
17502	8	11.13102266	594	783	8
17503	10	13.36429289	631	586	10
17504	6	12.78971521	498	750	13
17505	0	12.74907771	808	943	63
17506	1	12.02112369	692	1084	17
17507	2	12.29323069	642	2347	47
17508	9	11.64428354	749	728	10
17509	8	9.596006114	590	897	20
17510	1	11.67506409	776	743	35
17511	1	10.72580765	856	1071	62
17512	4	10.64254249	562	314	7
17513	7	16.89784293	785	2318	147
17514	8	10.90379947	528	986	13
17515	15	13.05681905	791	987	282
17516	1	15.25760151	706	1550	96
17517	5	13.44617266	644	998	65
17518	2	13.90861591	540	761	19
17519	15	10.7319537	721	1363	28
17520	0	21.07181665	855	1298	185
17521	13	8.715535111	656	203	10
17522	0	25.99480433	821	1151	103
17523	3	14.67991426	473	763	31
17524	0	14.52886742	794	893	38
17525	12	16.33573548	599	2206	74
17526	0	26.39414897	792	1041	140
17527	9	7.894195934	893	938	33
17528	1	11.49104899	661	638	15
17529	12	10.96423071	675	1015	12
17530	1	9.844348366	870	882	21
17531	3	17.44978695	591	1132	47
17532	5	19.00984406	782	1263	89
17533	12	11.09189451	557	1915	31
17534	2	10.532353	558	1356	35
17535	0	19.06965701	858	1260	100
17536	6	9.252026805	597	447	9
17537	9	8.801715192	731	989	14
17538	1	11.91151944	726	978	19
17539	11	9.863708351	550	1915	9
17540	0	18.21684996	575	2197	70
17541	0	16.27087319	816	1178	90
17542	0	16.54109159	682	852	59
17543	9	11.18914589	712	774	5
17544	6	9.842615073	634	275	14
17545	10	12.84307278	460	757	12
