Row	ilvI	lysC	anr	atpA	cdrA	wspR	nirS	norB	nosZ	amrB	mexB	mexF	TriC	algD	pelA	fadB	ackA	arcA	pilA	fliC	clpX	ftsH	htpX	lon	napA	dnr	narG	pyrG	truB	ahpF	gshB	katA	katB	OxyR	sodM	sodB	PA14_48930	gpD	lasI	lasR	mvfR	pqsC	pqsH	rhlI	rhlR	fnr_2	dnaA	rpsC	suhB	rne	pnp	rho	rpoA	pchF	phzE1	phzM	pvdF	fliA	rpoH	rpoD	rpoN	sigX	rpoS	recA	impC	vgrG	aceA	sucC	ccoN1	ccoN2	ccoN4	ccoN3	coxA	cysA	gltB	pstS	ptsP	rbsA	spuD	uspA	uspM	aprA	exoT	exoY	hcnC	lasA	pcrD	pscC	rhlA	vfr	lasB
pyrG	-0.238730621862072	-0.00208755760545077	0.0365016922592846	0.0285807674120819	-0.0349024457436826	-0.003381147743214	-0.017781015890136	-0.00689107309658346	-0.091347828783396	-0.00140878602777064	0.0280338787046487	0.0399138653606902	-0.0154094965038733	0.0498767708414601	0.0413846095874547	-0.00133166206081143	-0.0842032359376769	-0.22323573142674	0.020744735175524	-0.044446329911308	-0.0402274019560603	-0.00776090948976263	-0.0368751813270097	0.080881884983079	-0.0232093471992109	-0.316118082652993	-0.0966891517733235	0.252969744404422	-0.0441058161443023	0.0169772241626138	-0.194013869424836	-0.191334977177957	-0.0828670759179722	-0.0205913051408652	-0.189170523246745	-0.0418898213322022	-0.167666108426987	-0.041689563390512	-0.0195322729024641	-0.09105134459415	-0.100379712181791	0.117619285384268	0.0231308358596126	0.183559181689679	0.144170586455949	-0.0289783387361286	0.063346455043696	0.0885045801311378	-0.189237427383248	0.0766603608088697	0.0518521385405261	0.181449848571497	0.160991531175601	-0.169792392464082	-0.0525544232800797	0.0547194170923009	0.00687878425864536	-0.171760076774833	-0.0031749146988689	-0.109493005554667	-0.466554105982712	0.0399696647433282	-0.295026483269867	0.0940814918500199	-0.300772181400527	0.0297434864469534	-0.00354707156847033	0.0599316506058659	0.0330276577470565	-0.222839058811245	0.0227656960208661	-0.212265231708833	-0.136576460343853	-0.0337631618101417	0.013728512572057	-0.181460636782095	0.0819906458993906	-0.173080331609052	-0.074230362932764	-0.395222334911496	-0.233486385495675	0.0461150592944678	-0.0762384083829505	-0.118167687080842	-0.128543609119935	0.00565334253950851	-0.116650983753859	0.0700047415427704	0.171514406268293	-0.0364741192893514	-0.201725258585575
truB	0.373708204264747	0.201665921316668	0.122468408448307	0.234777924700533	0.167224975477652	0.220645849291638	0.112329633263804	0.0665364975719613	0.07287991980933	0.158431857389222	0.0304903704002449	0.0478595359514373	0.217123467907385	-0.0655990642966695	0.0694869328219248	0.112121015694561	0.112211006563489	0.122126083084877	0.196703395917916	0.11785586774233	0.162870431398436	0.1125983396722	-0.0377392077633476	0.0805516310085112	0.0806041683458756	0.19223599532056	0.245035824797093	0.0868708179442906	0.549857172579575	-0.0502113151992956	0.248493560950031	0.0315504233038997	-0.0753360924210343	0.122578823967487	0.116695218086689	0.135828643499185	0.213333100313982	0.114503071174388	0.0452019111226977	0.138158299457292	0.327635756740784	0.0415281493010665	0.160577355205938	-0.0291576694735005	0.0132402274953403	0.132070567692123	0.0917619344634302	0.267951384345382	0.320748701030534	0.111855020605897	0.197415603488409	0.108111521266498	0.136084288930256	0.253028681416921	0.216979362299335	0.122389633017507	0.149273045376279	0.117925879223967	0.150476005748781	0.327657899594492	0.518338246738138	0.152278450763026	0.442713823026479	0.0376100002988664	0.349759379364416	0.110708813554824	0.0269063613197462	0.20792552016768	0.180204596473322	0.187770126795977	0.181464554793958	0.338794355933854	-0.323294811832942	0.0841908485518554	0.158892452097222	0.215441789152069	-0.000101655058769873	0.345728258298307	0.290345002547785	0.265419142392916	0.289144516040779	0.0438112647115245	0.14682214220944	0.0995228429165728	0.22374442992455	0.0367286117605755	0.128211345679169	-0.0222047707437281	0.0420933262116145	0.311290671750891	0.268483430773746
ahpF	-0.18072066367642	0.0246519637693112	0.00510923930729632	-0.0408652431652209	-0.0592407833909197	-0.0188806496364921	0.236811324784693	0.224515138082628	0.140707360811429	0.0279549048259817	0.142317864180112	0.096787792905759	0.0182597453663204	-0.0246876968750503	-0.00600511420925669	0.123520992806462	0.0403826196181559	0.0643625456387928	-0.0298123641148345	0.0796129530586039	0.186353886363763	0.176037869266313	0.436244630830191	0.277993995945927	0.0804073230007607	-0.0192373610823522	0.00390535692479422	-0.0235632805704009	-0.019566675015445	1.04085982438328	-0.0085472194475586	0.607122554226739	0.584512901657239	0.014602168037595	0.515787022076668	0.0299706445765385	-0.0196035334672004	-0.0285708113444472	0.281100845393156	0.0328680163816115	-0.0803105762324131	0.0622386889638473	-0.11629656318298	0.0486362683559487	0.0352105839682691	0.0934836555470733	0.0884928967630911	-0.125054771969036	-0.12516924072605	0.0519226233754394	-0.0955163905413993	-0.0178675040846363	0.00804184864423508	0.065656117503371	-0.194446356260475	-0.0465036241563187	0.0273897817454751	0.076714909299068	0.127602853858895	0.00709432161571801	-0.264926606995384	0.0196036883704772	-0.0784755512209948	0.0572325747248435	-0.143147733048044	0.00939135936601566	0.289984448213428	0.0736996141354132	-0.215817867891706	0.0277235634919365	-0.00278599581754256	-0.147973409861206	0.372358158157477	0.199447842339905	-0.0610617648927363	-0.0458495231237073	0.126555795267551	-0.0938926560581691	-0.0507262326282605	0.0537312891145577	-0.0143134599670717	0.0250568478602536	-0.000741553648972368	-0.0453244718812001	-0.0930585519387571	0.00345691783505743	-0.0304420255826372	0.00914352788296223	0.0468128021230347	0.00745970592518647	-0.0501550732851945
gshB	0.566588100775868	0.203063812611689	0.164362612808924	0.268611100341331	0.208389673201737	0.172269951460168	0.437396564270708	0.409373227623041	0.420110715415531	0.155879655323245	0.155261665306725	0.205812678562419	0.212667236058458	-0.0157507650792101	-0.00718338831413254	0.206408318107249	0.323175837654568	0.504061748521156	0.221385339602784	0.107787304482504	0.371279423771342	0.42597150866604	0.335482735831396	0.17146929144111	0.227062152278539	0.644313879937708	0.438804270320473	-0.035538451212324	0.217049006956183	0.057847062974329	0.824785425066765	0.479109917365341	0.357787604358361	0.288400304214533	0.553769659661121	0.251939376686733	0.468114702468058	0.168145884861424	0.202265107253155	0.244498190605349	0.410718814125435	0.0170600296875646	0.251118846136027	-0.140832436423751	-0.159056674170706	0.228718680712867	0.198946702733221	0.0271577296161627	0.498240812588271	-0.0319838847190943	0.195747733648842	-0.097128829396243	-0.0636529641665664	0.54386012093911	0.423802005094577	0.246082644505108	0.137476582428492	0.431266021330559	0.206530107209305	0.378118886934899	0.754349586615403	0.00120772427655672	0.643171398831094	0.0268653987741744	0.579432955005181	0.0203762705221104	0.215762751247085	0.057312640041878	0.23329121888257	0.596169625547177	0.297097199934985	0.578499068351506	-0.180311456292848	0.24196411190427	0.21163875835121	0.465030634275122	0.0426803300705497	0.459900800182544	0.275912483016546	0.68593923612331	0.511693679551677	0.0221106095395782	0.28124332942929	0.23503228342816	0.413851326131099	0.0653857744753792	0.351347928072567	-0.00683757114120676	-0.183254694643667	0.362377074069434	0.386796564358202
katA	0.259160723146692	0.191122057280381	0.142211543365655	0.0600408729056391	0.0115411745672625	0.0981178989696822	1.12113713249123	1.17379969601993	0.997318646451727	-0.0831074939057987	0.373292015840153	0.461339265047271	0.0245364926871844	-0.0604784484707676	-0.239220425139915	0.215063575164816	0.768571592522138	0.91002746087407	0.0327971979554241	0.0909623135408865	0.572876898950184	0.824280121080109	1.14410840260351	0.60967967480255	0.312136966642623	1.11763936183754	0.698069384392294	-0.0485448193757419	0.121619973838015	0.544544634032032	0.616796409604234	1.87345329660003	1.28698527302573	0.219487148062133	1.21312102287187	0.204679224085385	0.290277919335598	-0.00867793546947267	0.848941176445033	0.273694925387877	0.177399060422025	0.188449980741027	0.0999015768798658	-0.374818002392889	-0.324321667746453	0.306381976887087	0.0421287779339746	-0.139643228941148	0.378635766156478	-0.303920422815482	-0.0749495240920113	-0.365167279368132	-0.310306206940082	0.844391825158682	0.0698556275392964	-0.0373806190005072	-0.284294173814682	0.666327043072821	0.157075166251699	0.680435326860674	0.504273864927462	-0.367621827097893	0.511368511499547	-0.0390133358145095	0.521491317360893	-0.205099891165438	0.495961118615347	-0.366827277360596	0.0818733776174326	1.18684108922982	0.525192705207762	0.379148950733643	0.103830443549562	0.311250244728208	-0.0653662322962522	0.533938763125225	0.0291063805200321	0.103345255678713	0.0741142533685172	1.16744821839096	0.923028938894828	-0.399416137020319	0.0820885952174339	0.0823733553149269	0.173510746447783	-0.0867828636587111	0.419668157154974	-0.358454580706731	-0.314930717051675	0.27712307295345	0.243198424630029
katB	0.134139959192984	0.100759449822069	0.10522290986405	-0.0588415759984355	-0.142317116591155	0.0376643131281846	1.07804155312725	1.07502852092014	1.08156024798238	0.0225458817142179	0.483557154268855	0.550647810355884	0.0822132145778292	-0.279486943509552	-0.0146742275635494	0.292284954301196	0.547626078953335	0.665897830176994	-0.0573310317638078	-0.095331889529218	0.425889878035489	1.01492788259681	1.37873328280416	0.69641569622365	0.28464535261132	1.07770370099318	0.764390678648629	0.0357478215263479	0.0156865174959463	0.836090472416073	0.655056741008707	1.7268847303009	2.51823664000282	0.180419221417006	1.46991518375835	0.205327380642045	0.269583373891174	0.16408867620105	0.899743424273706	0.216557702195079	0.181996904779419	0.216725527558709	-0.160092813888476	-0.372575908357994	-0.206905834787801	0.403166434685292	0.00334033187883508	-0.285388563256182	0.400119408424887	-0.297242035733639	-0.116915493567819	-0.349236365892321	-0.122699475587696	0.696425863163821	0.0134485847426436	-0.117246844006188	-0.182258496276335	0.633813897336547	0.140098856772132	0.769862240003308	0.278950625613661	-0.358766905390772	0.411237963124783	0.0330815226611089	0.467313925645899	-0.279050241824514	0.58162593758523	-0.428841439716737	-0.226255003360053	1.02901575574693	0.480881289978775	0.337650069909388	-0.0355552517002132	0.548273033279468	0.0138659943297563	0.527200618589295	0.0137998036406265	0.0981226735035507	-0.0419211961223947	1.07282450097756	0.711083074318976	-0.171399677124595	0.0634359803002119	0.0949778166918753	0.280396926228543	0.0321442032023828	0.272124461156024	-0.271552393822919	-0.579371604250985	0.256090605500185	0.04942318768353
OxyR	0.244500250885145	0.178746441376538	0.0980936176371162	0.142116805164453	0.0846334883796746	0.0622821393394344	0.198169121867305	0.129694619374078	0.14883643656342	0.13294405947233	0.0723738157007916	0.104133316501113	0.14589657250327	-0.123492971839073	0.133444876551934	0.121162898608326	0.0874894914494854	0.144113496547988	0.112083938854852	0.0776148935138803	0.126034638574064	0.117596634484229	0.115866721501786	0.0910599669731442	0.0844868047959689	0.0974580067042733	0.174016209345922	0.112436259673047	0.0610652558029536	0.0545747818552091	0.246571682776884	0.0843594433784193	0.0833699009152751	0.341016935823823	0.14460269593232	0.0784706835769758	0.211976553233124	0.0709316958760697	0.0849797463424568	0.047054841959835	0.161283273410431	0.0918477640307481	0.116573548233932	0.0581558054306538	-0.00661949430262157	0.115056413050013	0.141611602386081	-0.012687601251359	0.156870279058091	-0.0224835980274544	0.114541169170974	0.0621287603710744	0.0687804657727891	0.19020639363827	0.201127169499086	0.0758542943819386	0.0951292865290496	0.127186695439683	0.0608716261214877	0.148227142829272	0.231626806064815	0.00459191278924772	0.16291008060946	0.039836477222366	0.197596178690279	0.0231889309557094	0.119390390191304	0.0605699677721499	0.11282431485813	0.212934537854919	0.120387813136081	0.199509696431638	-0.346055310706367	0.105171824172894	0.100472460823648	0.169109198076324	0.0618704478562339	0.225163674691554	0.0939014155506457	0.181451894864035	0.187894469249094	0.00528295891416779	0.124829389527137	0.0677104581425575	0.130699564646029	0.0926177003030369	0.0930380829137041	0.0659881241228368	0.0539458056334576	0.147499429650289	0.0663306196189791
sodM	0.720903871905223	0.202795002200118	0.0599656029010375	0.0718320541493716	0.116600370860298	0.250682401149234	0.855090539416239	0.84979519509822	0.831668176405881	0.129068251107637	0.272959284700628	0.387025898519002	0.232202052655122	-0.18784691666051	-0.146979653264214	0.309839108750948	0.53827604573808	0.736669989282657	0.211798225487191	-0.00737993013230975	0.691184208537546	0.808521877991084	1.17435079114303	0.507350690701695	0.312787117549322	0.948113665228184	0.739481798034868	-0.209156289013023	0.254307724338725	0.536039939420766	0.811406036262192	1.32751495553987	1.12386387545096	0.439533601181145	1.8915959210869	0.283549281949432	0.50485892470013	0.20579454201767	0.683146031555173	0.2663486935292	0.585669446307314	0.10345620028656	0.17392578397859	-0.692160227406843	-0.404635467949263	0.40756052292647	0.171159402029755	-0.0672145019367098	0.81023910580271	-0.194844143261693	-0.0601242531803176	-0.332859045476642	-0.391418633731814	0.863994663695073	0.288822619977555	0.0191231036686513	-0.0531707284009531	0.660601143078004	0.240426790874281	0.765411574767564	0.936222211172555	-0.364206377896256	0.858419106494959	0.177282259488157	0.655930072007866	-0.0955189087514374	0.539577969145702	-0.158355324106468	0.167839887182735	0.888661922659764	0.372298990747178	0.627888890846135	0.167894557072171	0.507726661188938	0.0129597457636332	0.599222285198369	-0.0212499037860506	0.621712328187307	0.225610260327642	0.974145669677704	0.829629759489701	-0.0865668701979332	0.351524101152077	0.177032576331136	0.402475915697132	0.0134951253781501	0.304237300214035	-0.331155196499966	-0.398421062234655	0.434040417995816	0.564846801823415
sodB	0.190582745679691	0.090883870966785	0.0616675300326515	0.077269091692177	0.105485882152502	0.101655643827277	0.104076516713473	0.0780202001948575	0.0924452320561676	0.0652014446939007	-0.00524721641532637	0.082330037698182	0.0803733479314611	-0.0189808441994817	0.0567810153917271	0.0482434509145073	0.0658154396072139	0.0847325493754121	0.113285314424809	0.00771760344995384	0.0722483436533346	0.119517225347953	0.0420327827420543	0.065742826192513	0.0509748495920971	0.0902893891734997	0.132548391151271	0.0238946961189714	0.152620233368652	0.00783546031457025	0.143913351367697	0.0849175629529172	0.0292952783419418	0.0676101189706732	0.0782759078845976	0.180845184499235	0.109600108650148	0.00790756895035703	0.0475216974451683	0.092428611146204	0.121006657062075	0.0332530771661172	0.0965610887367924	-0.0085942811718885	0.0241643113814562	0.047225945877976	0.0660613143942527	0.0814780843212416	0.171239465044342	0.0167764598646143	0.0575672399492053	0.013765134983017	0.029376511320507	0.128544679916807	0.0888897771151225	0.0290406270163037	0.0229956530328156	0.0543569832954875	0.0895082925185624	0.123295859382892	0.215684792146159	0.0397396401837649	0.196040737161933	0.0224225439369779	0.147617628741958	0.0417349469987484	0.0264440675118663	0.0795923720830548	0.110802553543336	0.129375993916537	0.113704448217783	0.139396280320481	0.0272245990619164	0.0502225120401428	0.0606237624444593	0.0865519427557781	0.0240826980855493	0.14662418715372	0.0971166420384083	0.149806190336412	0.132470246765149	0.0101979753733988	0.068087398811712	0.0441925295134623	0.0935209049057656	0.0219301254157115	0.0873992830111453	-0.0150947965078243	-0.00882431440813056	0.160863809954139	0.0930113332359505
PA14_48930	0.593787208476776	-2.1571402645321e-06	0.148575608638327	0.36274667480611	0.274701512922008	0.359495239860253	0.0503380810460794	-0.0752898888421348	0.206371713402771	-0.118483419941968	-0.245270782869302	0.232095689647237	0.40523491155166	0.532665806700801	0.734998734034044	0.14801082831369	0.465717962507087	0.560073079326102	0.379483638189248	0.0461284183001443	0.345748640550159	0.267560549195579	0.0211762988281633	0.0151213071139063	0.0874786916943199	0.525309888671387	0.44529103278406	-0.0054536445327537	0.500904916615011	0.139259365370843	0.650757128372335	0.391289029861554	0.33933425487542	0.418587107101131	0.156000200325546	0.595018794430178	3.11299500634211	-0.00469806810680603	0.0966130741996191	-0.0414716776555572	0.40181169168353	0.0411137691520791	-0.0155717970358315	-0.162564853549745	-0.110420613405744	0.273036299122948	0.338139086985398	0.0282383712847515	0.302143415167713	-0.168460597947146	0.216674615515582	0.135982042486708	0.0968255304121786	0.540242553204763	0.216487345788648	0.267216145737823	0.194530720355393	0.779277887715244	0.18154166855128	0.631171336573993	0.683697112332253	0.321670196568808	0.832034510764611	0.366669164071456	0.470510750039021	0.0191682735776705	0.340825979225038	0.452203775769388	0.564171187519754	0.663414308826991	0.241225999200699	0.721881545630711	-2.13855663044569	0.329673315980304	0.477356205611529	0.779860381078435	-0.037857406716221	0.605472798914723	0.778502827741687	0.904143824356975	0.474387045103354	-0.0251335096171279	0.289236563886488	0.218183506331782	0.613142296518172	0.14896206345516	0.117936607770526	-0.20437876638906	-0.105422825757064	0.503639571453514	0.0549146035018534
gpD	0.2414302879687	-0.0901233882848324	-0.206684085804714	0.222840898808341	-0.0310255065001869	0.387540298409479	-0.49015443968273	-0.832921247925185	-0.850591175152042	-0.131688402826045	-0.0632332210010171	-0.475908997008633	-0.331404827741537	1.11699811041592	-0.187194462238802	-0.250079225095751	-0.842077398680488	-0.90593828792298	-0.264477535264605	0.388478798779626	-0.451084278938038	-0.286399328621769	-0.772981418854753	-0.320210044133819	0.119017305973018	-0.929409541797665	-0.455752026613778	0.249417128537006	-0.0325820797737756	-0.0866833633478556	-0.105684265412085	-0.626378352829206	-0.419844076397216	-0.196963826538232	0.268096989888606	-0.212485394609725	-0.138230632892931	3.54250230523252	-1.33973594255402	-0.0337120044263602	0.0949360574523203	-0.13785524409739	-0.542072344206345	0.500214513108415	-0.17624155094166	-0.10175233056592	0.40303873377199	-0.336984463694734	-0.209628490448411	0.0123807772893023	-0.107232491588816	-0.494971431302234	0.070632494522706	-0.201591156104628	-0.191368620301543	0.171789651255501	0.196530239238966	-0.735645620844392	0.212422393298768	-0.449898126157183	-0.0297579017946699	0.313639708043392	-0.465481613982148	1.30565782049803	-0.212556887915563	0.190840756400404	-0.165360106925755	-0.0901915467040512	-0.156078932678073	-0.584058954982305	-0.354865442930142	0.423270050166409	1.0659069775678	0.0739828767754056	0.217769064485201	-0.149443153957498	-0.233574771141643	0.112362378755535	0.0472952599779907	-0.859821322515986	-0.401015212024109	0.173088717179895	-0.0501355794936995	-0.474259414699389	1.44922532719096	0.153718484832423	-0.794724528516714	0.0977222718079993	0.21622927776151	0.276565821375757	1.6957376063533
lasI	0.0097237941318441	0.104872109933466	0.24825156635375	0.124978335929821	-0.0857061223640408	0.195747695934886	1.27015174482675	1.26483197517656	1.10912582058064	-0.153011326490684	0.436709344781855	0.425517912525589	-0.0682796415930864	-0.0542251100644919	-0.10897083941479	0.108545291122888	0.786614101370546	0.744175986574343	-0.111761620402218	-0.0588672552128642	0.465333971612262	0.750110395781518	0.826168399978462	0.534207934988808	0.29217751223597	0.776420970393146	0.918097794465294	0.0416103621894663	-0.183789379238556	0.292264404191944	0.319967408888557	1.06572159570642	0.853756251209431	0.152999178381517	0.872104672065995	0.0392498613054951	0.104170125881655	-0.0204009887438828	2.32396150477094	-0.0924631232535401	0.110656475569924	0.104320502932594	0.0583189847087385	-0.212356143199821	-0.0752294567383958	0.148161303535652	-0.0870515166099469	-0.213670655382106	0.0301249589335982	-0.205538626007542	-0.198193341306402	-0.288599334297131	-0.0397753279550261	0.640511242027613	0.0407471638798537	-0.0638173405172221	-0.390814820523577	0.548634393941457	0.10051169376556	0.524299617746187	0.263930949357643	-0.378648536234147	0.0997048232493499	0.176652910790303	0.258082730056339	-0.246144520664233	0.303726497232097	-0.453417173154477	0.0573464985655764	0.979948341609128	0.754063923897762	0.21130145515381	0.0351909587092426	0.087431711758427	-0.135398945898178	0.201470699363106	0.103325976022429	-0.227202520707242	-0.0437318733815808	0.754844103706496	0.691853215044023	-0.405721540898228	-0.150486108225854	-0.0627418529006965	0.0817105434763601	-0.153305745320157	0.134114725881398	-0.261079712985632	-0.266434569173811	0.0410041311689389	0.10878515426649
lasR	0.284435462053517	0.184222205569735	0.11525635906139	0.113364850781767	0.122870883185916	0.106692612632794	0.120637892424608	0.158675642936484	0.114384230591695	0.0861799118535336	0.0457689178634749	0.0807457106641256	0.0846911865980501	-0.04954785389812	0.0569792495003213	0.106389897831988	0.14777149052378	0.24934940882008	0.0476880470277965	0.0290882934518432	0.105737767265724	0.157347497133587	0.11612013519839	0.0893665090368108	0.091415532353422	0.335863164876615	0.167464141360674	-0.0101196605216686	0.130343578634055	0.000231006607041649	0.176115760445838	0.211994165565865	0.123205893864709	0.172604643445845	0.122884342260241	0.158333263385947	0.202535907673651	0.0430993487394125	0.0891609866292146	0.324730881672169	0.246426946569228	0.0581259804132242	0.171033544906005	-0.032170580722145	-0.0457525817394953	0.122386628578286	0.0800656931972673	0.0305583444538351	0.203554587023393	-0.00299231819357578	0.0805101579954968	-0.00649403168278287	-0.0391118834168799	0.184897301401943	0.217585430443713	0.103744800902232	0.16216806156978	0.122194457899491	-0.0125713773550253	0.184308077615077	0.252398901182861	-0.0474713518135034	0.226637016119403	-0.0573076411273324	0.272481717606781	-0.0578111945494051	0.106517682492688	0.00596300956172063	0.161044564356073	0.188972226808169	0.20690650925556	0.156346592662512	-0.133913703195643	0.0583824196535471	0.10353569220578	0.123615508473278	0.0589312484517814	0.247980876762816	0.142532541072769	0.282429150272371	0.23209425998709	0.0257968806940654	0.117858154868807	0.0622028659993685	0.171510836189519	0.0557802011785943	0.0521304517534155	0.0175667203675501	0.0366980111288527	0.155031520030629	0.108221324329234
mvfR	0.49589844078595	0.322888722376443	0.195938514895716	0.181337977534914	0.194930089483691	0.174508088066532	0.129881045725015	0.135644845991022	0.201461327772697	0.156745776545793	-0.00744867035525245	0.126959533581633	0.193628687243878	0.00594993601992253	0.0113029824014865	0.12374789918394	0.185882222682387	0.151745281362913	0.209346863137317	0.077831529913388	0.164378305997508	0.173941592155958	-0.0667200438540543	0.0484327395930709	0.164678172764022	0.353100314944845	0.398839975837925	-0.0113876970340537	0.293598432490242	-0.0184552579175682	0.356482798735612	0.00324015242112881	0.026743858433048	0.213080923215206	0.219161373968646	0.142506427520287	0.371052488455979	0.145194463380513	0.0686747488271613	0.240755381348433	0.800465855539666	0.0283569164764065	0.267887532371755	-0.103250164028204	-0.125258508125727	0.163367605614329	0.17477937840777	0.137765721518972	0.485694152032635	0.047855177145343	0.188496681129348	0.0224103940915694	-0.0379251513831472	0.319657650717243	0.397004421340733	0.192117196474611	0.264729393596647	0.277185355250043	0.126848496317849	0.260275085204411	0.616868194419207	0.0669362856619196	0.457872117014016	-0.0666889024499738	0.419645460045886	0.00773434715091992	0.0833527152718121	0.0954330821720063	0.227319454970032	0.244516172161365	0.15300077316814	0.44632494930474	-0.0600368102183007	0.122940948124663	0.163977943042791	0.337023450314569	0.0037587736492532	0.4769219444205	0.253775895000332	0.32338268793714	0.319012903221069	0.0936038963509591	0.232662795345683	0.143605532196808	0.272712161412781	0.0623827833819427	0.130384443914338	-0.0180691310609375	-0.00764603794565746	0.271896420091661	0.248202195547943
pqsC	-0.0447308094356726	0.111849721214778	0.090233382349188	0.134398911528356	0.0853336677891084	0.0554376478170408	-0.0520804404879462	-0.0051334105781213	-0.0157562248420074	0.0916503872314804	0.064774095447073	0.0858314541815463	0.041442375500221	0.0141274847136718	0.0923968124076641	0.00474232853591063	0.0326418422487871	-0.0744896075400915	0.0675023529420888	0.0633773556569295	0.0577547591463981	0.091628002614582	0.171376822748541	0.136124408463295	0.0556072691280242	-0.0310072502950458	-0.0426720496688727	0.140041466924618	0.00695228202631624	0.00379348953635922	0.0144075087289344	0.000624892507896523	0.0470570279730832	0.0715133750286397	0.0578944630529657	0.0451181786293856	0.00861496468826292	0.0177216040588989	-0.00735047484136428	0.070691549308394	0.0551635174857817	0.487604081866797	0.0901577056466685	0.141132032667694	0.11177459678617	0.0362656698773792	0.125383054120583	0.0475063764107895	0.000718069627079092	0.0970286908902144	0.117400794069976	0.0988991196543385	0.107690828550155	0.0106905859694572	0.133786161162804	0.101313786521109	0.0880524637568481	0.00929024411648678	0.000985857604004618	-0.00193283635251757	-0.0256651267697544	0.0503347322839068	-0.0998455922794065	0.076986403851271	0.0127444660396812	0.0236534916164799	0.11406979662393	0.0720985197470628	0.097108473179031	-0.111341563904803	0.0803529768545673	0.0121191623799313	-0.0885238156820244	0.0426907198644161	0.090362705190575	-0.0134124681337247	0.0957065226264782	0.0231451108840823	0.0123312825058404	-0.134771759397184	-0.106010850363523	-0.0197799048237351	0.0101807965533894	-0.0203655547773273	0.0555391712955995	0.078763019448733	-0.0077592371467573	0.0863836071303188	0.0837410652407454	0.0179889819295825	-0.109222567217209
pqsH	0.329950061902124	0.24024356296448	0.225149693763034	0.246256349568468	0.194549715942839	0.171780641642757	0.145306112961005	0.104043705182904	0.0779553515655247	0.0457997050209957	0.0106793734434896	0.0946056018308947	0.159753695245117	-0.0498748319058638	0.0883353454704656	0.125153303115564	0.199432977670646	0.221452245510793	0.175387596938141	0.173208124850356	0.173574152601793	0.137669870151421	0.00811095656400019	0.0809363563979317	0.0991033540694502	0.327028215987338	0.274156359090665	0.0786043733352918	0.146121762148264	-0.0959144407268124	0.259927961206501	0.0239646482010919	-0.0813233546471389	0.205867728880702	0.0962692959911716	0.121917377842014	0.27304757847567	0.118604117250976	-0.00374462235172486	0.315428971091034	0.362112589227031	0.0945863243481612	0.553033975723613	-0.0503349974099125	-0.0131837839342608	0.137635279311724	0.142009703270107	0.0432029834920557	0.149722905954648	-0.0109424025378513	0.0989173175403759	0.051062120153447	-0.00259118662621771	0.258945385383302	0.352088363272647	0.225283129646624	0.207713526062687	0.221118306403655	0.0157367868268086	0.206763688092402	0.38696658163312	0.0293457256432013	0.298313674083324	0.020571456464364	0.361828913941821	0.0332059765441683	0.104424794119134	0.0743701772424096	0.238999093937192	0.212449252025154	0.126171677270188	0.31718896073988	-0.204366655708522	0.0651939763442863	0.137381350057552	0.147343241059433	0.062961305258293	0.390604403849542	0.1807375160999	0.227719979228794	0.217878575362576	0.177629609046254	0.176207048935928	0.084386200696467	0.112226187593156	0.0962031481516353	0.0798530811901839	0.0411897455711829	0.0445099896381218	0.22807940559274	0.128524982526023
rhlI	-0.529952912603144	-0.0927993924781041	-0.00184458243642482	-0.0284921510406428	-0.0516014786974497	-0.042467829136789	-0.283430377160503	-0.256778917762942	-0.309199553888133	-0.0500189052290262	0.0453176771797741	0.000194286580070861	-0.0372918380534979	0.0345724319534313	0.0531838211426369	-0.102686512496742	-0.257088293294329	-0.502484431927931	-0.115302278545299	-0.00825183908315327	-0.236640453046621	-0.182749044864363	-0.249611232556707	0.00503021548786258	-0.104739087414219	-0.740088672908558	-0.389429571525036	0.168050613549116	-0.0995728926978503	0.0954339821180232	-0.381252014528611	-0.481579627545051	-0.269836965028118	-0.0523886233147952	-0.420186110348242	-0.0934453711918961	-0.341226497486811	-0.0546290294380518	-0.184067549408765	-0.201466216048183	-0.287336746392493	0.132132935267705	-0.0836507712092652	0.461090478233074	0.266146128800986	-0.0905164799798953	0.0542357817216439	0.141213719943107	-0.42123163542208	0.141251577372925	0.0795509490036055	0.248972658204192	0.239488923518074	-0.402875718192105	-0.232008124331142	0.0119978551464681	0.0311193653563342	-0.361218367208059	0.00374707603997349	-0.352610033815423	-0.915203937550915	0.145711458694959	-0.548558123375276	0.0996334291582512	-0.616223982193357	0.0891373969518597	-0.0409214398854071	0.1066636597965	-0.0252128430111747	-0.596785900724698	-0.104144314613184	-0.469925959714905	-0.00051298791883659	-0.0484325975375596	0.0159949404682052	-0.36243889889677	0.150413788794796	-0.351334383963649	-0.132181281587304	-0.631035297552551	-0.463930349844645	0.098494411599361	-0.147789500901153	-0.107759254138749	-0.233268717642964	0.024819431610134	-0.16784713687232	0.160017838027816	0.272322972950856	-0.0861600033481019	-0.248662422690405
